TransactionID,ReferenceNumber,CustomerID,CustomerName,AccountNumber,IBAN,Amount,Currency,TransactionType,Merchant,MerchantCategoryCode,City,Region,Country,Date,Time,IPAddress,Device,DeviceFingerprint,Browser,OperatingSystem,AccountAgeDays,PreviousTransactions24h,AverageCustomerSpend,FirstTimeMerchant,VelocityThresholdTriggered,VPNRegionalMismatch,ProxyVPNDetected,UnusualAmountDeviation,RiskScore,Status
TXN-000334,REF-202600334,CUST-10334,Yousef Alotaibi,SA12-85753343,SA20963301519663271959593,5024.57,SAR,Debit,SASCO,5541,Jeddah,Makkah,Saudi Arabia,2026-06-17,00:53,10.139.117.189,Known Web Browser,fp-744737-843,Edge,Android,1611,0,450,No,Yes,No,No,Yes,46,Normal
TXN-000335,REF-202600335,CUST-10335,Huda Almutairi,SA18-68627901,SA88610700524793245002630,1408.74,AED,ATM Withdrawal,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-06-23,11:34,10.99.185.55,iPhone 14 Pro,fp-257847-104,Edge,iOS,1804,0,1800,No,No,No,No,No,18,Normal
TXN-000336,REF-202600336,CUST-10336,Rania Alshammari,SA62-76301282,SA51445580954659435913181,8500,AED,Online Payment,Unknown Crypto Exchange,6051,Riyadh,Riyadh,Saudi Arabia,2026-06-20,03:44,10.145.229.219,Unknown Desktop,fp-194981-564,Edge,macOS,176,15,2500,Yes,Yes,No,No,No,78,Suspicious
TXN-000337,REF-202600337,CUST-10337,Abeer Aldossari,SA94-26983454,SA99435983024937257882524,39.36,SAR,Transfer,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-07-09,07:52,10.77.67.171,Samsung S24,fp-711485-846,Chrome,Android,1636,2,1800,No,No,No,No,No,18,Normal
TXN-000338,REF-202600338,CUST-10338,Huda Alotaibi,SA68-84533368,SA78879837062728245240741,500000,AED,Credit,Al Othaim,5411,Riyadh,Riyadh,Saudi Arabia,2026-07-10,05:24,10.133.68.247,Unknown Desktop,fp-384751-636,Edge,Linux,29,18,2500,Yes,Yes,No,No,Yes,90,Suspicious
TXN-000339,REF-202600339,CUST-10339,Abdullah Almutairi,SA14-54005497,SA41647868479858027622503,500000,AED,ATM Withdrawal,Unverified Electronics,5732,Abha,Asir,Saudi Arabia,2026-06-27,13:40,185.218.143.38,Rooted Device,fp-594910-686,Chrome,Linux,95,12,450,No,Yes,No,Yes,Yes,89,Suspicious
TXN-000340,REF-202600340,CUST-10340,Noura Alenezi,SA59-87354053,SA59164934167089856812036,85.2,AED,Credit,STC Pay,4829,Dhahran,Eastern Province,Saudi Arabia,2026-06-20,16:18,10.201.57.147,Samsung S24,fp-284931-532,Chrome,iOS,1834,2,700,No,No,No,No,No,10,Normal
TXN-000341,REF-202600341,CUST-10341,Yousef Alshammari,SA12-60228745,SA66233889136687252661401,68.6,SAR,Online Payment,STC Pay,4829,Jeddah,Makkah,Saudi Arabia,2026-06-16,03:43,10.136.228.100,Known Web Browser,fp-210946-256,Firefox,macOS,2612,0,1800,No,No,No,No,No,12,Normal
TXN-000342,REF-202600342,CUST-10342,Huda Alenezi,SA98-89214086,SA37738625070799511978061,32.25,AED,Online Payment,Noon,5399,Jeddah,Makkah,Saudi Arabia,2026-05-06,04:21,10.160.164.212,Known Web Browser,fp-792806-919,Chrome,Android,2378,4,250,No,No,No,No,No,25,Normal
TXN-000343,REF-202600343,CUST-10343,Noura Alghamdi,SA24-28921814,SA50768460636257100880377,202.49,SAR,ATM Withdrawal,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-06-30,14:52,185.111.241.179,iPhone 14 Pro,fp-825317-587,Edge,Windows 11,1471,3,1800,No,No,Yes,No,No,9,Normal
TXN-000344,REF-202600344,CUST-10344,Reem Aldossari,SA84-33348878,SA87816771876130199222425,2470.68,USD,Transfer,Amazon.sa,5399,Riyadh,Riyadh,Saudi Arabia,2026-05-04,16:28,10.214.242.11,iPhone 14 Pro,fp-889318-542,Firefox,Linux,1286,0,1800,Yes,No,No,No,No,20,Normal
TXN-000345,REF-202600345,CUST-10345,Rania Alsubaie,SA26-79396752,SA84860723305194764858011,28000,AED,Transfer,Unknown Crypto Exchange,6051,Dhahran,Eastern Province,Saudi Arabia,2026-05-10,11:02,185.204.242.103,New Android Device,fp-506170-764,Edge,iOS,135,7,180,No,Yes,No,Yes,Yes,97,Critical
TXN-000346,REF-202600346,CUST-10346,Ahmed Alqahtani,SA79-83226890,SA72886701518265889258511,112.34,SAR,Credit,Jarir Bookstore,5942,Jeddah,Makkah,Saudi Arabia,2026-06-20,14:50,10.58.104.5,iPhone 15,fp-363973-905,Safari,Android,3204,2,1800,No,No,No,No,No,6,Normal
TXN-000347,REF-202600347,CUST-10347,Abdullah Alsubaie,SA48-91254834,SA64936861759741712586763,1514.23,USD,Debit,Amazon.sa,5399,Dammam,Eastern Province,Saudi Arabia,2026-06-29,05:03,10.61.141.110,Alinma Mobile App,fp-653311-169,Edge,Windows 11,2639,3,450,No,No,No,No,Yes,22,Normal
TXN-000348,REF-202600348,CUST-10348,Khalid Alharbi,SA13-64681850,SA97689093266810262004946,15000,SAR,ATM Withdrawal,Noon,5399,Abha,Asir,Saudi Arabia,2026-07-03,18:09,185.182.191.207,Unknown Desktop,fp-584671-637,Mobile App,Windows 11,31,18,2500,Yes,Yes,Yes,Yes,No,97,Critical
TXN-000349,REF-202600349,CUST-10349,Khalid Alqahtani,SA34-58804636,SA30601425521690939154850,2467.98,SAR,Debit,Amazon.sa,5399,Riyadh,Riyadh,Saudi Arabia,2026-05-07,15:22,10.98.254.193,iPhone 14 Pro,fp-320829-415,Mobile App,iOS,3265,4,450,No,No,No,No,Yes,42,Normal
TXN-000350,REF-202600350,CUST-10350,Rania Alghamdi,SA20-48924166,SA93277142213855709271222,45000,SAR,ATM Withdrawal,Unverified Electronics,5732,Dhahran,Eastern Province,Saudi Arabia,2026-06-20,20:46,185.244.95.200,Rooted Device,fp-513608-416,Chrome,Android,43,12,450,Yes,No,Yes,Yes,Yes,99,Critical
TXN-000351,REF-202600351,CUST-10351,Lama Alghamdi,SA45-20556562,SA26414833153038178896260,500000,SAR,Online Payment,Tamimi Markets,5411,Madinah,Madinah,Saudi Arabia,2026-06-12,03:43,10.124.233.176,New Android Device,fp-536105-187,Mobile App,macOS,148,6,700,Yes,No,No,No,Yes,81,Critical
TXN-000352,REF-202600352,CUST-10352,Maha Alqahtani,SA91-36339904,SA15998303799066413063705,825.35,SAR,ATM Withdrawal,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-05-24,03:11,10.253.235.78,Samsung S24,fp-748497-999,Mobile App,Android,1933,4,450,No,No,No,No,No,9,Normal
TXN-000353,REF-202600353,CUST-10353,Yousef Alenezi,SA44-91116201,SA13881909929673024798226,4166.16,SAR,Debit,Jarir Bookstore,5942,Riyadh,Riyadh,Saudi Arabia,2026-05-25,16:57,10.161.155.244,Known Web Browser,fp-128890-100,Firefox,Linux,3220,4,1200,No,No,No,No,Yes,15,Normal
TXN-000354,REF-202600354,CUST-10354,Ahmed Alqahtani,SA22-11877558,SA83749724676906862002671,8500,SAR,ATM Withdrawal,Unknown Crypto Exchange,6051,Jeddah,Makkah,Saudi Arabia,2026-06-20,01:06,185.22.140.151,Rooted Device,fp-209949-952,Mobile App,Windows 11,163,20,180,Yes,Yes,Yes,No,Yes,99,Critical
TXN-000355,REF-202600355,CUST-10355,Reem Almutairi,SA97-63250014,SA27452316984517940838916,500000,AED,Debit,Offshore Digital Goods,5816,Jeddah,Makkah,Saudi Arabia,2026-05-09,02:11,185.216.144.252,Emulator,fp-137893-752,Firefox,Windows 11,65,20,700,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000356,REF-202600356,CUST-10356,Lama Alqahtani,SA24-76468043,SA33381970400253391423167,1408.73,SAR,Debit,SASCO,5541,Makkah,Makkah,Saudi Arabia,2026-05-29,16:47,10.101.133.80,Samsung S24,fp-493851-355,Edge,iOS,2986,0,700,No,No,No,No,No,14,Normal
TXN-000357,REF-202600357,CUST-10357,Faisal Alqahtani,SA72-53287024,SA16709485592066040434280,2876.17,AED,Online Payment,Apple Store,5732,Abha,Asir,Saudi Arabia,2026-05-27,20:45,10.32.59.252,iPhone 14 Pro,fp-274770-500,Chrome,Linux,1216,2,250,No,No,No,No,Yes,19,Normal
TXN-000358,REF-202600358,CUST-10358,Sara Alshammari,SA56-68488222,SA30725224632525855406383,229.62,USD,Credit,Al Othaim,5411,Madinah,Madinah,Saudi Arabia,2026-05-20,18:45,10.119.20.161,iPhone 15,fp-678521-642,Edge,Linux,1389,3,3200,No,No,No,No,No,34,Normal
TXN-000359,REF-202600359,CUST-10359,Yousef Almutairi,SA85-79304482,SA28510395062473478593281,279.85,AED,Credit,Jarir Bookstore,5942,Makkah,Makkah,Saudi Arabia,2026-05-31,17:25,10.88.205.93,Alinma Mobile App,fp-165734-487,Mobile App,macOS,704,0,3200,No,No,No,No,No,21,Normal
TXN-000360,REF-202600360,CUST-10360,Abeer Alzahrani,SA16-41519512,SA30374227678872302735045,250000,SAR,Online Payment,Jarir Bookstore,5942,Madinah,Madinah,Saudi Arabia,2026-06-09,14:07,185.34.188.160,New Android Device,fp-582256-297,Firefox,Linux,167,11,700,No,No,Yes,Yes,Yes,91,Suspicious
TXN-000361,REF-202600361,CUST-10361,Reem Alqahtani,SA57-52732884,SA61738467061807354603166,28000,USD,ATM Withdrawal,Offshore Digital Goods,5816,Dhahran,Eastern Province,Saudi Arabia,2026-05-12,11:03,185.108.188.13,New Android Device,fp-143722-337,Firefox,iOS,92,20,450,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000362,REF-202600362,CUST-10362,Abeer Alotaibi,SA20-33148964,SA62366050236627511744478,1331.04,USD,Transfer,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-06-27,20:28,10.132.55.28,Samsung S24,fp-432131-605,Chrome,Windows 11,2063,4,1800,No,No,No,No,No,5,Normal
TXN-000363,REF-202600363,CUST-10363,Abdullah Alharbi,SA70-24765915,SA15135771230288302524608,2717.94,SAR,Credit,Amazon.sa,5399,Makkah,Makkah,Saudi Arabia,2026-05-25,03:19,10.228.31.241,Known Web Browser,fp-653876-499,Firefox,Windows 11,2596,2,700,Yes,No,No,No,Yes,48,Normal
TXN-000364,REF-202600364,CUST-10364,Ahmed Alzahrani,SA77-64952850,SA58257865430921855931763,62.15,SAR,Online Payment,Apple Store,5732,Jeddah,Makkah,Saudi Arabia,2026-07-06,01:26,10.7.125.60,Alinma Mobile App,fp-595867-157,Safari,Windows 11,1448,2,250,No,No,No,No,No,19,Normal
TXN-000365,REF-202600365,CUST-10365,Abeer Alenezi,SA27-15392333,SA23482872882807447638303,612.05,SAR,Credit,STC Pay,4829,Abha,Asir,Saudi Arabia,2026-06-06,03:16,10.209.145.211,iPhone 14 Pro,fp-978278-377,Edge,macOS,1952,1,700,No,No,No,No,No,9,Normal
TXN-000366,REF-202600366,CUST-10366,Lama Alqahtani,SA88-84209442,SA70586368859252251132240,2872.98,SAR,Online Payment,Al Othaim,5411,Khobar,Eastern Province,Saudi Arabia,2026-05-11,11:43,10.16.113.191,Samsung S24,fp-401853-126,Safari,Android,2916,1,700,No,No,No,No,Yes,33,Normal
TXN-000367,REF-202600367,CUST-10367,Sara Alharbi,SA73-31201820,SA89397287083434242269203,4384.44,SAR,Debit,Al Othaim,5411,Khobar,Eastern Province,Saudi Arabia,2026-05-25,08:22,10.243.98.148,Samsung S24,fp-169103-993,Edge,macOS,1185,3,1200,Yes,No,No,No,Yes,46,Normal
TXN-000368,REF-202600368,CUST-10368,Maha Alshammari,SA36-91826777,SA86472030985028498777402,4208.98,USD,Debit,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-06-05,10:06,185.178.57.165,Samsung S24,fp-281784-427,Safari,iOS,1209,4,1200,No,No,Yes,No,Yes,18,Normal
TXN-000369,REF-202600369,CUST-10369,Mohammed Alzahrani,SA21-47182516,SA57922309438638850043776,120000,AED,Transfer,Unverified Electronics,5732,Makkah,Makkah,Saudi Arabia,2026-05-31,16:49,185.250.175.214,Unknown Desktop,fp-798214-835,Edge,Linux,118,6,450,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000370,REF-202600370,CUST-10370,Rania Alzahrani,SA48-37541922,SA48609506804540529834726,4332.49,SAR,Transfer,STC Pay,4829,Makkah,Makkah,Saudi Arabia,2026-06-13,09:41,10.77.94.147,Known Web Browser,fp-375875-742,Mobile App,iOS,1903,4,3200,No,No,No,No,No,29,Normal
TXN-000371,REF-202600371,CUST-10371,Abeer Alotaibi,SA95-87618028,SA77691008122739950386132,2978.82,SAR,ATM Withdrawal,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-05-14,00:35,10.244.181.246,Samsung S24,fp-544397-448,Mobile App,iOS,1500,1,1200,Yes,No,No,No,No,16,Normal
TXN-000372,REF-202600372,CUST-10372,Saad Alqahtani,SA97-69758083,SA79560008135705367831868,120000,AED,Credit,Unverified Electronics,5732,Makkah,Makkah,Saudi Arabia,2026-07-03,18:33,185.15.22.180,Rooted Device,fp-190686-127,Chrome,Android,112,14,450,Yes,Yes,No,Yes,Yes,99,Critical
TXN-000373,REF-202600373,CUST-10373,Reem Alharbi,SA39-18209673,SA69304978611523991317173,455.76,USD,Online Payment,Tamimi Markets,5411,Dammam,Eastern Province,Saudi Arabia,2026-05-24,06:29,10.109.147.82,iPhone 14 Pro,fp-840257-912,Edge,Windows 11,830,2,1800,No,No,No,No,No,22,Normal
TXN-000374,REF-202600374,CUST-10374,Lama Alzahrani,SA34-59496767,SA80172751585667898168002,1615.98,USD,ATM Withdrawal,Jarir Bookstore,5942,Riyadh,Riyadh,Saudi Arabia,2026-05-21,07:27,10.179.56.32,iPhone 15,fp-933884-509,Mobile App,Linux,2662,3,700,Yes,No,No,No,No,29,Normal
TXN-000375,REF-202600375,CUST-10375,Maha Aldossari,SA19-99842131,SA63526567150911483625018,153.03,USD,Online Payment,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-06-04,04:59,10.175.240.32,Alinma Mobile App,fp-268842-829,Firefox,macOS,1747,1,1800,No,No,No,No,No,6,Normal
TXN-000376,REF-202600376,CUST-10376,Abdullah Almutairi,SA60-17790435,SA54830494525668982307825,134.74,USD,ATM Withdrawal,Apple Store,5732,Riyadh,Riyadh,Saudi Arabia,2026-06-16,14:51,10.58.161.181,Alinma Mobile App,fp-619690-463,Edge,Android,583,1,450,No,No,No,No,No,22,Normal
TXN-000377,REF-202600377,CUST-10377,Abeer Alshammari,SA32-17352318,SA87191049312971005160555,101.09,SAR,Credit,Jarir Bookstore,5942,Dhahran,Eastern Province,Saudi Arabia,2026-06-24,19:46,10.130.60.219,Alinma Mobile App,fp-302012-472,Edge,iOS,2107,2,250,No,No,No,No,No,9,Normal
TXN-000378,REF-202600378,CUST-10378,Abeer Alenezi,SA16-17655640,SA55441129403262540851400,915.45,SAR,Credit,Noon,5399,Jeddah,Makkah,Saudi Arabia,2026-07-07,08:55,10.4.84.85,Known Web Browser,fp-678088-233,Edge,iOS,1694,2,3200,Yes,No,No,No,No,28,Normal
TXN-000379,REF-202600379,CUST-10379,Abeer Alenezi,SA53-73599869,SA77587854243651803929917,1355.88,SAR,Transfer,Apple Store,5732,Riyadh,Riyadh,Saudi Arabia,2026-06-20,01:56,10.125.26.239,iPhone 15,fp-227041-555,Mobile App,Android,2442,0,3200,No,No,No,No,No,18,Normal
TXN-000380,REF-202600380,CUST-10380,Reem Alshammari,SA74-90869389,SA94761379097334601055594,28000,SAR,Credit,Tamimi Markets,5411,Makkah,Makkah,Saudi Arabia,2026-07-01,12:13,185.5.44.148,Emulator,fp-196455-253,Safari,macOS,93,15,700,Yes,Yes,Yes,No,Yes,99,Critical
TXN-000381,REF-202600381,CUST-10381,Yousef Alzahrani,SA25-60636636,SA61696268712077691237981,412.97,USD,Transfer,STC Pay,4829,Makkah,Makkah,Saudi Arabia,2026-05-03,06:34,10.118.76.3,Samsung S24,fp-898920-304,Mobile App,iOS,1267,2,700,No,No,No,No,No,8,Normal
TXN-000382,REF-202600382,CUST-10382,Omar Alqahtani,SA13-43026244,SA49487225291510461220573,931.35,USD,Debit,STC Pay,4829,Makkah,Makkah,Saudi Arabia,2026-05-25,19:23,10.77.100.205,Known Web Browser,fp-600885-396,Mobile App,Android,1786,1,250,No,No,No,No,Yes,17,Normal
TXN-000383,REF-202600383,CUST-10383,Yousef Alghamdi,SA34-88236264,SA40517024610547797037275,192.22,SAR,Online Payment,STC Pay,4829,Khobar,Eastern Province,Saudi Arabia,2026-06-30,08:37,10.215.16.171,Alinma Mobile App,fp-578862-274,Firefox,Android,1249,3,450,No,Yes,No,No,No,32,Normal
TXN-000384,REF-202600384,CUST-10384,Omar Alenezi,SA51-57654311,SA23245788604881742319643,31.47,SAR,Credit,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-05-22,07:54,10.51.209.164,Known Web Browser,fp-903811-458,Safari,Windows 11,1008,4,3200,No,No,No,No,No,13,Normal
TXN-000385,REF-202600385,CUST-10385,Mohammed Alshammari,SA47-39021296,SA20963174906259834783747,890.87,USD,Debit,Al Othaim,5411,Khobar,Eastern Province,Saudi Arabia,2026-07-07,17:58,10.170.121.13,Known Web Browser,fp-284015-358,Chrome,iOS,2471,2,3200,No,No,No,No,No,13,Normal
TXN-000386,REF-202600386,CUST-10386,Faisal Alsubaie,SA63-89415955,SA81890205885329945703050,1488.1,USD,Debit,Amazon.sa,5399,Makkah,Makkah,Saudi Arabia,2026-06-15,11:12,10.145.180.205,iPhone 15,fp-982705-353,Edge,Android,683,2,700,Yes,No,No,No,No,37,Normal
TXN-000387,REF-202600387,CUST-10387,Lama Alshammari,SA18-37368529,SA48625320088396832823346,224.19,SAR,ATM Withdrawal,Al Othaim,5411,Abha,Asir,Saudi Arabia,2026-05-18,21:06,10.61.196.187,Samsung S24,fp-380381-674,Chrome,macOS,3034,2,1200,No,No,No,No,No,22,Normal
TXN-000388,REF-202600388,CUST-10388,Maha Alenezi,SA18-97058804,SA21266585479070905500161,8500,SAR,Transfer,Offshore Digital Goods,5816,Abha,Asir,Saudi Arabia,2026-06-04,01:46,10.11.7.96,New Android Device,fp-825150-809,Mobile App,macOS,40,18,240,No,No,No,No,Yes,69,Suspicious
TXN-000389,REF-202600389,CUST-10389,Omar Alqahtani,SA87-93810462,SA40407816314868088863451,120.59,AED,Debit,Alinma ATM,6011,Jeddah,Makkah,Saudi Arabia,2026-06-28,06:01,10.248.142.33,iPhone 14 Pro,fp-609815-265,Firefox,Linux,2053,4,450,No,No,No,No,No,19,Normal
TXN-000390,REF-202600390,CUST-10390,Huda Alsubaie,SA65-55267704,SA76663199578893101719933,15000,USD,Credit,Noon,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-11,16:54,185.75.28.217,Alinma Mobile App,fp-756797-609,Edge,Windows 11,73,8,1200,Yes,No,Yes,No,No,78,Critical
TXN-000391,REF-202600391,CUST-10391,Mohammed Alharbi,SA45-35744227,SA72980674139781169427860,975.88,SAR,Transfer,SASCO,5541,Jeddah,Makkah,Saudi Arabia,2026-05-23,18:41,10.179.49.224,Alinma Mobile App,fp-641413-194,Chrome,iOS,815,1,1200,No,No,No,No,No,19,Normal
TXN-000392,REF-202600392,CUST-10392,Omar Alharbi,SA65-85318870,SA21926739010061344620688,1613.1,SAR,ATM Withdrawal,SASCO,5541,Jeddah,Makkah,Saudi Arabia,2026-06-08,11:27,10.118.237.39,Alinma Mobile App,fp-219315-166,Mobile App,Windows 11,3383,4,1800,No,No,No,No,No,17,Normal
TXN-000393,REF-202600393,CUST-10393,Rania Alotaibi,SA63-72552536,SA12806978322692744786850,63.89,AED,Credit,Amazon.sa,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-03,06:31,10.146.221.126,iPhone 14 Pro,fp-220946-902,Edge,Linux,598,0,250,No,No,No,No,No,21,Normal
TXN-000394,REF-202600394,CUST-10394,Faisal Alghamdi,SA91-50675143,SA91831354157588185883394,579.66,USD,Online Payment,Alinma ATM,6011,Dammam,Eastern Province,Saudi Arabia,2026-05-07,05:28,10.231.249.173,Alinma Mobile App,fp-781013-399,Chrome,Linux,2369,3,250,No,No,No,No,No,6,Normal
TXN-000395,REF-202600395,CUST-10395,Saad Alotaibi,SA88-90584388,SA89502482944885047715248,15000,SAR,Transfer,Unknown Crypto Exchange,6051,Jeddah,Makkah,Saudi Arabia,2026-06-18,04:42,185.5.29.146,Unknown Desktop,fp-425264-496,Safari,macOS,31,15,240,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000396,REF-202600396,CUST-10396,Noura Alharbi,SA35-70103653,SA48539871506477672371891,67.19,SAR,Online Payment,STC Pay,4829,Jeddah,Makkah,Saudi Arabia,2026-05-21,17:48,10.113.21.253,Samsung S24,fp-399495-575,Mobile App,Windows 11,2865,1,1800,Yes,No,No,No,No,32,Normal
TXN-000397,REF-202600397,CUST-10397,Sara Aldossari,SA95-59683190,SA36399829591969590974805,30.99,SAR,Debit,Tamimi Markets,5411,Abha,Asir,Saudi Arabia,2026-06-13,02:46,10.43.111.246,iPhone 15,fp-974019-728,Safari,Windows 11,1596,1,700,No,No,No,No,No,15,Normal
TXN-000398,REF-202600398,CUST-10398,Lama Alharbi,SA57-10526974,SA70651431173317443129505,2920.03,SAR,Online Payment,Noon,5399,Abha,Asir,Saudi Arabia,2026-06-20,18:13,10.128.30.178,iPhone 15,fp-196520-906,Mobile App,Android,427,2,3200,No,No,No,No,No,24,Normal
TXN-000399,REF-202600399,CUST-10399,Yousef Alotaibi,SA39-62819522,SA80291866626788277722275,45000,SAR,Credit,Unknown Crypto Exchange,6051,Makkah,Makkah,Saudi Arabia,2026-07-10,19:47,185.12.5.38,New Android Device,fp-113523-870,Edge,iOS,55,7,240,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000400,REF-202600400,CUST-10400,Yousef Alghamdi,SA15-71998038,SA48389142787962720149907,187.57,AED,Online Payment,Jarir Bookstore,5942,Dhahran,Eastern Province,Saudi Arabia,2026-07-06,05:36,10.237.41.250,Samsung S24,fp-763286-408,Mobile App,Linux,1517,3,1800,No,No,No,No,No,13,Normal
TXN-000401,REF-202600401,CUST-10401,Sara Alsubaie,SA51-33776576,SA96515202447987445178926,239.16,AED,Transfer,SASCO,5541,Khobar,Eastern Province,Saudi Arabia,2026-06-22,03:37,10.204.164.156,Known Web Browser,fp-976704-767,Firefox,Android,762,4,250,No,No,No,No,No,14,Normal
TXN-000402,REF-202600402,CUST-10402,Rania Alghamdi,SA63-68122650,SA79739792657356838148798,4547.31,SAR,Credit,Tamimi Markets,5411,Jeddah,Makkah,Saudi Arabia,2026-05-05,02:40,10.21.211.31,Alinma Mobile App,fp-143581-271,Mobile App,iOS,2568,4,1800,No,No,No,No,No,6,Normal
TXN-000403,REF-202600403,CUST-10403,Khalid Aldossari,SA88-53262770,SA43335714228552083796408,232.52,SAR,ATM Withdrawal,Al Othaim,5411,Dammam,Eastern Province,Saudi Arabia,2026-06-22,16:01,10.172.198.72,iPhone 14 Pro,fp-228830-507,Edge,Linux,773,2,3200,No,No,No,No,No,5,Normal
TXN-000404,REF-202600404,CUST-10404,Saad Alzahrani,SA74-28354444,SA45247819482776534623548,132.47,SAR,Transfer,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-05-07,16:42,185.26.187.249,iPhone 15,fp-625232-343,Edge,Android,1054,0,450,No,No,Yes,Yes,No,35,Normal
TXN-000405,REF-202600405,CUST-10405,Maha Alshammari,SA46-48942015,SA79279157074273892029901,55.36,SAR,Debit,Noon,5399,Dhahran,Eastern Province,Saudi Arabia,2026-05-25,18:57,10.254.44.78,Known Web Browser,fp-313419-799,Firefox,Android,1089,0,3200,No,No,No,No,No,25,Normal
TXN-000406,REF-202600406,CUST-10406,Saad Alzahrani,SA54-90936487,SA27453746204129658825281,260.65,SAR,ATM Withdrawal,Apple Store,5732,Dhahran,Eastern Province,Saudi Arabia,2026-06-30,12:56,10.158.123.31,iPhone 14 Pro,fp-247277-821,Safari,iOS,2500,2,3200,No,Yes,No,No,No,15,Normal
TXN-000407,REF-202600407,CUST-10407,Faisal Almutairi,SA21-82025430,SA45405843059776527925337,260.47,SAR,Credit,Amazon.sa,5399,Abha,Asir,Saudi Arabia,2026-06-15,17:49,10.40.233.21,iPhone 15,fp-740292-532,Safari,Linux,704,4,3200,No,No,No,No,No,10,Normal
TXN-000408,REF-202600408,CUST-10408,Abdullah Alsubaie,SA30-71747461,SA51322178961233867596491,45000,SAR,ATM Withdrawal,Unverified Electronics,5732,Madinah,Madinah,Saudi Arabia,2026-05-11,14:50,185.220.1.253,Emulator,fp-717849-686,Chrome,Windows 11,45,7,1200,Yes,Yes,Yes,No,Yes,99,Critical
TXN-000409,REF-202600409,CUST-10409,Sara Alharbi,SA28-96642171,SA21857240916622187314534,30.47,AED,Online Payment,Amazon.sa,5399,Riyadh,Riyadh,Saudi Arabia,2026-05-02,20:52,10.188.137.100,Samsung S24,fp-533166-847,Chrome,Linux,1878,3,3200,No,Yes,No,No,No,15,Normal
TXN-000410,REF-202600410,CUST-10410,Mohammed Alqahtani,SA85-51673421,SA79453172728679121845751,61.44,SAR,Debit,Al Othaim,5411,Makkah,Makkah,Saudi Arabia,2026-05-22,07:07,10.172.202.8,Alinma Mobile App,fp-792130-895,Chrome,iOS,1939,3,1800,Yes,No,No,No,No,13,Normal
TXN-000411,REF-202600411,CUST-10411,Faisal Alshammari,SA28-42859357,SA82480981009815132495684,45000,SAR,Online Payment,SASCO,5541,Abha,Asir,Saudi Arabia,2026-05-10,12:50,185.25.151.87,Emulator,fp-762607-306,Mobile App,Linux,142,18,180,No,No,Yes,No,Yes,78,Suspicious
TXN-000412,REF-202600412,CUST-10412,Maha Alshammari,SA40-56257413,SA16139381138387870983977,117.43,AED,ATM Withdrawal,Tamimi Markets,5411,Makkah,Makkah,Saudi Arabia,2026-07-02,00:38,10.201.8.129,iPhone 15,fp-383520-440,Mobile App,macOS,689,2,250,No,No,No,No,No,16,Normal
TXN-000413,REF-202600413,CUST-10413,Saad Alenezi,SA73-59919198,SA74175050719863177706129,8500,AED,Transfer,Offshore Digital Goods,5816,Dammam,Eastern Province,Saudi Arabia,2026-05-15,21:50,185.158.8.247,Rooted Device,fp-161691-292,Mobile App,Linux,54,8,450,Yes,No,Yes,Yes,Yes,99,Critical
TXN-000414,REF-202600414,CUST-10414,Saad Alshammari,SA34-28276820,SA78597560079143437799939,4262.16,SAR,Transfer,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-07-04,08:11,10.102.107.42,Known Web Browser,fp-651624-440,Firefox,Windows 11,3326,2,450,No,Yes,No,No,Yes,39,Normal
TXN-000415,REF-202600415,CUST-10415,Maha Aldossari,SA50-94964493,SA93584851642916392963466,455.82,SAR,Transfer,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-07-09,07:44,10.155.163.64,Known Web Browser,fp-615641-846,Edge,Linux,3246,2,700,No,No,No,No,No,4,Normal
TXN-000416,REF-202600416,CUST-10416,Abeer Alshammari,SA88-69097476,SA59228209537697834423101,32.0,SAR,Credit,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-05-28,23:30,10.125.48.44,Alinma Mobile App,fp-333687-154,Edge,Android,1965,1,3200,No,No,No,No,No,14,Normal
TXN-000417,REF-202600417,CUST-10417,Abdullah Almutairi,SA64-32930420,SA40531394126949017954380,32.83,SAR,Debit,Tamimi Markets,5411,Jeddah,Makkah,Saudi Arabia,2026-06-22,01:39,10.58.180.133,iPhone 15,fp-549294-847,Edge,Android,3418,1,1200,Yes,No,No,No,No,33,Normal
